sourcePath,url,rule,page,context,status,contextReview,reviewNote
assets/downloads/grundlagen/woems-2.0-referenzfassung.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__downloads__grundlagen__woems-2.0-referenzfassung.pdf,TRANSFORMATION_MULTIPLIER,101,"ormational Social Return on Investment – Fortsetzung Visualisierungs- und Canvas-Spezifikation Formel- und Scorecarddarstellung: geprüfte Netto-Wirkung je Investition × begründete Transformationsfaktoren; separate Risikokorrektur. Qualitätskriterien  Empfänger, Systemgrenzen und Referenzrahmen sind eindeutig.  Empirische Befunde, Annahmen und normative Bewertungen bleiben unterscheidbar.  Ergebnis führt zu einer klaren nächsten Entsch",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,Aktualisierte WÖMS-Lesefassung präzisiert T-SROI als separat belegten Nettonutzenstrom.
assets/downloads/impact-controlling-einfach-erklaert.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__downloads__impact-controlling-einfach-erklaert.pdf,TRANSFORMATION_MULTIPLIER,1,"undstellen und die Entwicklungsgeschichte zugänglich. Es ist kein aktueller fachlicher Maßstab und keine Grundlage für reale Entscheidungen. Was daran nicht mehr gilt Die gezeigte multiplikative T-SROI-Formel mit Transformations-, Resilienz- oder Datenqualitätsaufschlägen ist verworfen. Im T-SROI-Rechenstandard v1.1 ist transformative Wirkung ein separat belegter und diskontierter Nettonutzenstrom, kein Aufschlagsfaktor. Der aktuelle Rec",CONTEXT_REVIEWED,EXISTING_HISTORICAL_COVER,Vorgeschaltete historische Einordnung verwirft alte Multiplikatorlogik und verweist auf den aktuellen Standard.
assets/downloads/wirkungscontrolling_detailkonzept_dossier_v1_0.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__downloads__wirkungscontrolling_detailkonzept_dossier_v1_0.pdf,TRANSFORMATION_MULTIPLIER,1,"Fundstellen und die Entwicklungsgeschichte zugänglich. Es ist kein aktueller fachlicher Maßstab und keine Grundlage für reale Entscheidungen. Was daran nicht mehr gilt Die frühere multiplikative T-SROI-Formel mit Transformations-, Resilienz- oder Datenqualitätsaufschlägen ist verworfen. Im T-SROI-Rechenstandard v1.1 ist transformative Wirkung ein separat belegter und diskontierter Nettonutzenstrom, kein Aufschlagsfaktor. Der aktuelle Rec",CONTEXT_REVIEWED,EXISTING_HISTORICAL_COVER,Vorgeschaltete historische Einordnung verwirft alte Multiplikatorlogik und verweist auf den aktuellen Standard.
assets/downloads/woek_gesamtstudie_wirkungsdilemmata_kooperation_sdgplus_v2_0.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/woek_gesamtstudie_wirkungsdilemmata_kooperation_sdgplus_v2_0.pdf,TRANSFORMATION_MULTIPLIER,17,"estitionen, die Wahlmöglichkeiten, Kompatibilität, Qualifikation und Skalierbarkeit schaffen, können einen höheren Transformationswert besitzen als isolierte Effizienzgewinne. Der T-SROI-Multiplikator muss deshalb Spillover und Standardisierung ebenso berücksichtigen wie Lock-in, Verdrängung und irreversible Festlegung. 27. Macht, Capture und asymmetrische Dilemmata Viele Modelle sozialer Dilemmata behandeln Akteure als ungefähr g",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/downloads/woek_gesamtstudie_wirkungsdilemmata_kooperation_sdgplus_v2_0.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/woek_gesamtstudie_wirkungsdilemmata_kooperation_sdgplus_v2_0.pdf,TRANSFORMATION_MULTIPLIER,90,"WIRKUNGSÖKONOMIE · WIRKUNGSDILEMMATA, KOOPERATION UND SDG+ Natalie Weber · Gesamtstudie 2.0 · Seite 89 56. T-SROI: Integrität vor Multiplikation Der T-SROI misst Netto-Wirkung und Transformationswirkung. Gerade weil der Transformationsmultiplikator positive Effekte verstärken kann, ist ein Integritätsgate zwingend. Sonst multipliziert das Modell möglicherweise eine überhöhte",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/downloads/woek_gesamtstudie_wirkungsdilemmata_kooperation_sdgplus_v2_0.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/woek_gesamtstudie_wirkungsdilemmata_kooperation_sdgplus_v2_0.pdf,TRANSFORMATION_MULTIPLIER,90,"OPERATION UND SDG+ Natalie Weber · Gesamtstudie 2.0 · Seite 89 56. T-SROI: Integrität vor Multiplikation Der T-SROI misst Netto-Wirkung und Transformationswirkung. Gerade weil der Transformationsmultiplikator positive Effekte verstärken kann, ist ein Integritätsgate zwingend. Sonst multipliziert das Modell möglicherweise eine überhöhte oder selektive Baseline. Eine erweiterte Struktur lautet: - _ = (( _ - _ - _ ) ) / T SROI roh W positiv W nega",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/downloads/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,TRANSFORMATION_MULTIPLIER,9,"gation und Versionen WÖK-WUSTG-TL Technische Leitlinien zum Wirkungssteuergesetz WÖk-IDs, Benchmarks, Archetypen, Scorecards, Assurance und Datenanforderungen WÖK-TSROI Whitepaper T-SROI Netto-Wirkung, Transformationswirkung und systemischer Multiplikator WÖK-WIRKUNGSRAT Der Wirkungsrat – Institutionelle Verankerung Methodensicherung, Pluralität, Transparenz, Lobbyismusschutz und Evaluation WÖK-MANIFEST Manifest der Wirkungsökonomie Vier Grundprinzipien, darunter systemische Kooperati",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/downloads/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,TRANSFORMATION_MULTIPLIER,54,"hend? 3. Integritätsgate: Liegt Manipulation oder unzulässige Auslassung vor? 4. Wirkungsgrenzengate: Wird eine rote Linie verletzt? Erst danach wird der FinalScore angewandt. 56. T-SROI: Integrität vor Multiplikation Der T-SROI misst Netto-Wirkung und Transformationswirkung. Gerade weil der Transformationsmultiplikator positive Effekte verstärken kann, ist ein Integritätsgate zwingend. Sonst multipliziert das Modell möglicherweise eine überhöhte",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/downloads/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,TRANSFORMATION_MULTIPLIER,54,"ote Linie verletzt? Erst danach wird der FinalScore angewandt. 56. T-SROI: Integrität vor Multiplikation Der T-SROI misst Netto-Wirkung und Transformationswirkung. Gerade weil der Transformationsmultiplikator positive Effekte verstärken kann, ist ein Integritätsgate zwingend. Sonst multipliziert das Modell möglicherweise eine überhöhte oder selektive Baseline. Eine erweiterte Struktur lautet: - _ = (( _ - _ - _ ) ) / T SROI roh W positiv W nega",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/downloads/woek_medien_oeffentlichkeit_konzeptpapier_v0_1 2.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__downloads__woek_medien_oeffentlichkeit_konzeptpapier_v0_1.2.pdf,REACH_EFFECT_EQUATION,2,"lpunkt stellen. Entscheidend ist, dass alle Modelle den Wirkungsraum Öffentlichkeit als demokratische Infrastruktur anerkennen.  Wahrheit ist Infrastruktur, nicht bloß Meinung.  Reichweite ist Wirkungspotenzial, nicht automatisch Qualität.  Öffentliche Resonanzräume können Vertrauen stärken oder Spaltung vertiefen.",CONTEXT_REVIEWED,LEXICAL_FALSE_POSITIVE,"Der Treffer lautet Wirkungspotenzial, nicht Wirkung."
assets/downloads/woek_medien_oeffentlichkeit_konzeptpapier_v0_1.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__downloads__woek_medien_oeffentlichkeit_konzeptpapier_v0_1.pdf,REACH_EFFECT_EQUATION,2,"lpunkt stellen. Entscheidend ist, dass alle Modelle den Wirkungsraum Öffentlichkeit als demokratische Infrastruktur anerkennen.  Wahrheit ist Infrastruktur, nicht bloß Meinung.  Reichweite ist Wirkungspotenzial, nicht automatisch Qualität.  Öffentliche Resonanzräume können Vertrauen stärken oder Spaltung vertiefen.",CONTEXT_REVIEWED,LEXICAL_FALSE_POSITIVE,"Der Treffer lautet Wirkungspotenzial, nicht Wirkung."
assets/downloads/woek_medien_oeffentlichkeit_wirkungsraeume_gestalten_hosting_v1_0.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__downloads__woek_medien_oeffentlichkeit_wirkungsraeume_gestalten_hosting_v1_0.pdf,REACH_EFFECT_EQUATION,14,"det Wirkung, Wirkungspotenzial und Wirkungsbewertung. Positiv ist eine Wirkung dann, wenn sie Mensch, Planet und Demokratie im Referenzrahmen SDGs, Agenda 2030 und SDG+ stärkt. 2. Reichweite ist Wirkungskraft, nicht Wert Reichweite erhöht Verantwortung. Sie ist kein Qualitätsnachweis. Ein kleiner Raum kann hohe positive Netto-Wirkung haben; ein großer Raum kann Verlustleistung erzeugen. 3. Öffentlichkeit ist Rückkopplung Ein Format soll M",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,ID_INDICATOR_EQUATION,57,"ersicherungsdaten, Standortdaten, Governance-Daten, Kommunikationsdaten, Gesundheitsdaten, Bildungsdaten, Risikodaten und demokratierelevante ÖXentlichkeitsdaten [I-L-12][E-L- 3]. WÖk-IDs sind standardisierte Wirkungsindikatoren der Wirkungsökonomie. Sie ordnen messbare Wirkungsaspekte bestimmten Feldern, Branchen, Produkten, Tätigkeiten oder Systemdimensionen zu. Sie ermöglichen Scorecards, Vergleichbarkeit, Datenqualität, Prüfung und spätere Rückkopplung in St",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,235,"2-10] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, Abzug negativer Wirkungen, Transformationsmultiplikator, Zeitwirkung, Resilienz und Datenqualität. Externe Quellen [E-12-1] Meadows, Donella H.: Thinking in Systems. A Primer, Chelsea Green Publishing, 2008; Meadows, Donella H.: Leverage Points: Places to Intervene in a System, Sustainability I",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,243,"ientierung. [I-13-9] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, Reichweite, Transformationsmultiplikator, Zeitwirkung, Resilienz und Datenqualität. [I-13-10] Weber, Natalie: Technische Leitlinien zum Wirkungssteuergesetz (WUStG) - Vollversion Extended, August 2025; Weber, Natalie: WÖk Master Items ﬁnal v1.2, 2025. Grundlage für WÖk-IDs, Score",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,294," [I-K17-11] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact- Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, negative Wirkungen, Transformationsmultiplikator, Zeitwirkung, Resilienz, Datenqualität und Kapitalbewertung. [I-K17-12] Weber, Natalie: Working-Paper Wirkungssteuergesetz (WStG). Mit Kommentaren und Begründungen, Stand 8. Oktober 2025. Grundlage für Wirkung als steuerliche Steuerungsgrö",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,318,"ät als Wirkungsfelder. [I-19-14] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, Transformationsmultiplikator, Resilienz, Zeitwirkung und Datenqualität. [I-19-15] Weber, Natalie: Technische Leitlinien zum Wirkungssteuergesetz (WUStG) - Vollversion Extended, August 2025; Weber, Natalie: WÖk Master Items ﬁnal v1.2, 2025. Grundlage für WÖk-IDs, Score",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,326,"n. [I-K20-5] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, negative Wirkungen, Transformationsmultiplikator, Zeitwirkung, Resilienz und Datenqualität. [I-K20-6] Weber, Natalie: Working-Paper Wohnungsmarkt: Bezahlbar, nachhaltig, gerecht, 2025. Grundlage für Wohnen als Wirkungsraum, energetische Sanierung, Gesundheit, Mietbelastung, Bodenlogik, K",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,337,"e. [I-21-14] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, negative Wirkungen, Transformationsmultiplikator, Zeitwirkung, Resilienz und Datenqualität. [I-21-15] Weber, Natalie: Der Wirkungsrat - Institutionelle Verankerung der Wirkungsökonomie, September 2025. Grundlage für Wirkungsrat, Weiterentwicklung von WÖk-IDs, Benchmarks, Archetypen, Wirk",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,359,"g. [I-23-13] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für Netto-Wirkung, negative Wirkungen, Transformationsmultiplikator, Zeitwirkung, Resilienz, Datenqualität und Kapitalbewertung. [I-23-14] Weber, Natalie: Working-Paper Wirkungssteuergesetz (WStG), Oktober 2025; Weber, Natalie: Systemmodell der Wirkungsökonomie, 2025. Grundlage für Staat als Wirkungsarchit",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,ID_INDICATOR_EQUATION,429,"braucht empirische Daten, systemische Einordnung und normative Bewertung. Dieses Kapitel führt die Ordnungseinheit ein, mit der Wirkungsdaten adressierbar werden: die WÖk-ID. Eine WÖk-ID ist eine standardisierte KennziXer für einen Wirkungsindikator innerhalb der Wirkungsökonomie. Sie ist nicht der Score selbst, nicht die vollständige Bewertung und nicht die Scorecard. Sie ist der eindeutig adressierbare Indikator, aus dem spätere Bewertungen aufgebaut werden [I-K31-1][I-K31-3]. Ohne ",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,ID_INDICATOR_EQUATION,430,"icherheit, Datenschutz, Gebäudeenergiebedarf, Stadtgrün, Steuertransparenz, algorithmische Prüfpﬂicht oder Lieferkettentransparenz adressieren [I-K31-3]. Die Beispiele zeigen: Die WÖk-ID ist nicht auf ökologische Indikatoren begrenzt. Sie ordnet Wirkung entlang der gesamten Trias Mensch, Planet und Demokratie. Ihre Funktion liegt in fünf Bereichen. Erstens standardisiert sie Sprache. Unterschiedliche Akteure können dieselbe Wirkungseinheit meinen. Zweitens e",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,456,"formationswirkung. [I-K32-7] Weber, Natalie: Whitepaper T-SROI - Der neue Standard für Impact-Controlling in der Wirkungsökonomie, September 2025. Grundlage für die Abgrenzung des T-SROI als Kennzahl systemischer Transformationswirkung, für den Transformationsmultiplikator, systemische Breitenwirkung, Resilienz und die Unterscheidung zwischen operativer Netto-Wirkung und Transformationsleistung. [I-K32-8] Weber, Natalie: Die neue Ordnung des Wohlstands. Begründung und Grundlagen der Wirkungsökonomie, M",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,483,"rmational Social Return on Investment, 2025. Grundlage für die Abgrenzung von ROI, SROI, NWI und T-SROI, die Einordnung des NWI als Netto-Wirkungskennzahl sowie die Einordnung des T-SROI als Transformationskennzahl mit Multiplikator-, Hebel-, Resilienz- und Zeitlogik. [I-K34-2] Weber, Natalie: Systemmodell der Wirkungsökonomie, 2025. Grundlage für Kapitalwirkung, Unternehmenswirkung, Lieferkettenwirkung, Risikoindikatoren, Resilienzindikatoren, Innovationswirkun",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,483,"cards, Netto-Wirkung, Reverse Merit Order, Nichtkompensation und die methodische Abgrenzung zwischen Netto-Wirkung und Transformationswirkung. [I-K34-5] Weber, Natalie: Whitepaper T-SROI, Abschnitt zum Multiplikator M. Grundlage für systemische Breitenwirkung, Domino-EXekte, Skalierung, Standardsetzung und systemische Hebelwirkung.",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,559,"ergrund für Management-Scorecards verwendet. [I-K44-6] Weber, Natalie: Whitepaper T-SROI, 2025. Grundlage für T-SROI als Erweiterung von ROI und SROI, für die Trennung von NWI und T-SROI, für Transformationswirkung, systemische Hebelwirkung, Multiplikatorlogik und Nutzung in Unternehmen, Strategieentwicklung, Investitionsentscheidungen und Portfoliosteuerung. [I-K44-7] Weber, Natalie: Whitepaper T-SROI, 2025, Abschnitte zu Anwendung und Skalierung. Grundlage für T-SROI in Projektbewer",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,588,"wortung und algorithmische Fairness als Unternehmenswirkungsfelder. [I-K47-4] Weber, Natalie: Whitepaper T-SROI - Transformational Social Return on Investment, 2025. Grundlage für T-SROI als Instrument zur Erfassung von Transformationswirkung, systemischer Hebelwirkung, MultiplikatoreXekten und Transformationsfähigkeit von Investitionen oder Projekten auf Grundlage geprüfter Netto-Wirkung. [I-K47-5] Weber, Natalie: Systemmodell der Wirkungsökonomie, Abschnitt Übergangssysteme für Transformation. Grundlage für Tra",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,TRANSFORMATION_MULTIPLIER,702," Controlling - Detailkonzept-Dossier, 2026. Grundlage für NWI, IOI und T-SROI als getrennte Kapital- und Investitionslogiken: Netto-Wirkung, positive Netto-Wirkung je Investition, Transformationsmultiplikator, Resilienz, systemische Breitenwirkung und Systemwirkung von Investitionen. [I-K59-6] Weber, Natalie: Wenn Maschinen arbeiten. Warum wir ein neues System brauchen, 2025. Grundlage für Automatisierungsdividende, gesellschaftliche Rückführun",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,REACH_EFFECT_EQUATION,860,"t nicht, dass jede reichweitenstarke Person journalistisch arbeiten muss. Es bedeutet auch nicht, dass Creator:innen ihre Meinung staatlich genehmigen lassen müssten. Es bedeutet: Reichweite ist Wirkungskraft. Die Wirkungsökonomie fragt nicht zuerst, wer senden darf. Sie fragt, wer was verstärkt, mit welcher Macht, mit welchem Geschäftsmodell, welchen Daten, welcher Transparenz, welcher Korrekturfähigkeit und welcher Wirkung auf Mensch, P",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Die neue ergänzte Buch-Lesefassung trennt Reichweite, Resonanzpotenzial und tatsächliche Veränderung."
assets/pdf/die-neue-ordnung-des-wohlstands.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__die-neue-ordnung-des-wohlstands.pdf,ID_INDICATOR_EQUATION,1248,"oder Institution entsteht. Der BegriX grenzt sich von Scheinleistung, Blindleistung und Verlustleistung ab. Wirkleistung ist das, was eine Gesellschaft wirklich trägt. WÖk-ID Eine WÖk-ID ist eine standardisierte KennziXer für einen Wirkungsindikator. Sie ordnet Wirkungsfelder eindeutig zu und ermöglicht Vergleichbarkeit, Datenarchitektur, Scorecards, DPP-Anbindung, Prüfstatus, Versionierung und Auditierbarkeit. Wohlstand als Systemzustand Wohlstand als Systemzustand bedeutet, dass Woh",CONTEXT_REVIEWED,NEW_READING_EDITION_ADDENDUM,"Neue ergänzte Buch-Lesefassung ordnet Registerlogik, Kennzahlen und historische Quellen ein; Originalzitate bleiben erhalten."
assets/pdf/whitepaper-wirkung-statt-kapital.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__whitepaper-wirkung-statt-kapital.pdf,TRANSFORMATION_MULTIPLIER,14," fossilen Importen, gestärkte Demokratie durch Energiesouveränität). Im Unterschied zu bisherigen Ansätzen zieht der T-SROI negative Effekte konsequent ab und berücksichtigt einen Transformationsfaktor: Hat die Investition nur lokale Wirkung – oder verändert sie ganze Lieferketten, Branchen oder Märkte? Scorecards für Projekte Wie bei Produkten entstehen auch hier Scorecards, die Wirkung systematisch erfassen: • Klima (z. B. eingesparte ",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
